VOLKRAJ;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;MANDAT;SKRUTINIUM;PORADIMAND;PORADINAHR;POHLAVI
11;12;23;Petr;Hemala;;;52;OSVČ;Pohořelice;584801;99;1245;A;162;0,42;N;0;0;0;
11;12;24;Andrea;Sedláčková;;;49;celní deklarantka;Brno;3;99;1245;A;180;0,47;N;0;0;0;
11;12;25;Lubomír;Znojil;PhDr.;;57;OSVČ;Vyškov;592889;99;1245;A;153;0,4;N;0;0;0;
11;12;26;Jiří;Juráček;;;41;OSVČ;Slavkov u Brna;593583;99;1245;A;57;0,15;N;0;0;0;
11;12;27;Zdeňka;Kiowská;;;44;zahradnice;Hrušovany u Brna;583081;99;1245;A;90;0,23;N;0;0;0;
11;12;28;Bohuslav;Fišer;;;65;důchodce;Brno;3;99;1245;A;21;0,05;N;0;0;0;
11;12;29;Markéta;Lányi;;;46;OSVČ;Brno;3;99;1245;A;50;0,13;N;0;0;0;
11;12;30;Lukáš;Komenda;;;32;systémový inženýr;Brno;3;99;1245;A;143;0,37;N;0;0;0;
11;12;31;Marek;Dunda;;;22;student;Znojmo;593711;99;1245;A;166;0,43;N;0;0;0;
11;12;32;Jolana Timea;Dioba;;;47;podnikatelka;Brno;3;99;1245;A;61;0,16;N;0;0;0;
11;12;33;Petr;Sedláček;;;37;jednatel společnosti;Hodonín;586021;99;1245;A;98;0,25;N;0;0;0;
11;12;34;Martin;Psota;;;49;manažer skladového hospodářství;Oslavany;583588;99;1245;A;85;0,22;N;0;0;0;
11;13;1;Petr;Fiala;prof. PhDr.;Ph.D., LL.M.;57;předseda ODS, vysokoškolský učitel, emeritní rektor Masarykovy univerzity;Brno;3;53;53;A;38555;20,56;A;1;1;0;
11;13;2;Jiří;Horák;PhDr.;Ph.D.;37;starosta města Bučovice;Bučovice;592943;1;1;A;18823;10,03;A;1;2;0;
11;13;3;Vlastimil;Válek;prof. MUDr.;CSc., MBA, EBIR;61;lékař - radiolog, poslanec;Brno;3;721;721;A;17935;9,56;A;1;3;0;
11;13;4;Pavel;Blažek;JUDr.;Ph.D.;52;poslanec;Brno;3;53;53;A;9903;5,28;A;1;8;0;
11;13;5;Antonín;Tesařík;Ing.;;61;ředitel Nemocnice TGM Hodonín, příspěvková organizace;Hodonín;586021;1;1;A;12627;6,73;A;1;4;0;
11;13;6;Pavel;Kašník;JUDr.;;57;právník, podnikatel;Hlohovec;584452;53;53;A;6424;3,42;A;1;9;0;
11;13;7;Miroslav;Zborovský;Ing.;;41;starosta obce Těšany, ekonom;Těšany;583995;1;1;A;11553;6,16;A;1;5;0;
11;13;8;Jana;Bačíková;Ing.;MBA;52;starostka obce Vacenovice;Vacenovice;586706;53;53;A;10369;5,53;A;1;7;0;
11;13;9;Libor;Hoppe;Mgr.;;58;poslanec;Lipůvka;581968;53;53;A;3151;1,68;N;0;0;1;
11;13;10;Marie;Jílková;Mgr.;;44;radní MČ Brno-střed;Brno;3;1;1;A;11188;5,96;A;1;6;0;
11;13;11;Marek;Sovka;Mgr.;;27;starosta obce Branišovice;Branišovice;593834;721;721;A;6023;3,21;N;0;0;2;
11;13;12;Hynek;Julínek;Bc.;;47;vedoucí Centra informačních a komunikačních technologií, Ekonomicko-správní fakulta Masarykovy univerzity;Brno;3;53;53;A;3687;1,96;N;0;0;3;
11;13;13;Jindřich;Kocour;;;47;starosta obce Kotvrdovice;Kotvrdovice;581763;1;1;A;2469;1,31;N;0;0;4;
11;13;14;František;Koudela;Mgr.;;42;ředitel Znojemské Besedy, předseda spolku vinařů VOC Znojmo;Znojmo;593711;53;53;A;3575;1,9;N;0;0;5;
11;13;15;Terezie;Zatloukalová;Mgr.;;41;středoškolská pedagožka;Rousínov;593559;1;1;A;4310;2,29;N;0;0;6;
11;13;16;Zdeněk;Černý;Mgr.;;65;podnikatel;Blučina;582859;53;53;A;0;0;N;0;0;7;
11;13;17;Karel;Souček;Ing.;;38;manažer;Tišnov;584002;53;53;A;1386;0,73;N;0;0;8;
11;13;18;Zdeněk;Juránek;Mgr.;;40;místostarosta města Moravský Krumlov;Moravský Krumlov;594482;1;1;A;4911;2,61;N;0;0;9;
11;13;19;Tomáš;Aberl;Bc.;;33;IT vývojář;Brno;3;721;721;A;3267;1,74;N;0;0;10;
11;13;20;Ivan;Charvát;Ing.;;54;tajemník obecního úřadu;Slavkov u Brna;593583;53;53;A;1201;0,64;N;0;0;11;
11;13;21;Martin;Valihrach;;;35;vinař;Krumvíř;584584;1;1;A;4681;2,49;N;0;0;12;
11;13;22;Jana;Novotná;MUDr.;;55;primářka rehabilitace Nemocnice Blansko;Blansko;581283;53;53;A;3874;2,06;N;0;0;13;
11;13;23;Kateřina;Sukačová;RNDr.;Ph.D.;47;vědecká pracovnice;Kuřim;583251;1;1;A;2476;1,32;N;0;0;14;
11;13;24;Eva;Kostihová;Mgr.;;52;učitelka;Kyjov;586307;53;53;A;1624;0,86;N;0;0;15;
11;13;25;Jindřich;Vobořil;Mgr.;;55;ředitel Společnosti Podané ruce o.p.s.;Brno;3;53;53;A;4298;2,29;N;0;0;16;
11;13;26;Eva;Rajchmanová;Ing.;;50;starostka obce Dolní Bojanovice;Dolní Bojanovice;586137;1;1;A;3517;1,87;N;0;0;17;
11;13;27;Karel;Pelikán;;;22;student práv, předseda mládežnické organizace TOP tým;Brno;3;721;721;A;2938;1,56;N;0;0;18;
11;13;28;Martin;Staněk;;;22;student;Boskovice;581372;53;53;A;1386;0,73;N;0;0;19;
11;13;29;Dagmar;Hamalová;Mgr.;;52;PR manažerka;Boskovice;581372;1;1;A;1229;0,65;N;0;0;20;
11;13;30;David;Grund;Ing.;;33;radní města Brna, místostarosta MČ Brno-jih;Brno;3;53;53;A;1425;0,76;N;0;0;21;
11;13;31;Pavel;Jajtner;MUDr.;MBA;47;místostarosta města Znojma, lékař - hematolog;Znojmo;593711;99;1;A;2354;1,25;N;0;0;22;
11;13;32;Nikolas;Dohnal;Bc.;;23;student;Lipov;586323;53;53;A;949;0,5;N;0;0;23;
11;13;33;Martin;Příborský;JUDr. PhDr.;EMLE;44;místostarosta MČ Brno-Líšeň, právník;Brno;3;53;53;A;1719;0,91;N;0;0;24;
11;13;34;Filip;Chvátal;RNDr.;Ph.D.;35;radní města Brna;Brno;3;1;1;A;1769;0,94;N;0;0;25;
11;14;1;Miloš;Janeček;prof. MUDr.;CSc.;70;univerzitní profesor - lékař;Česká;582921;99;1240;A;40;7,27;N;0;0;0;
11;14;2;Josef;Gregorovič;Ing.;;72;důchodce;Šardice;586641;1240;1240;A;23;4,18;N;0;0;0;
11;14;3;Irena;Dobšíková;;;61;referentka;Brno;3;1240;1240;A;23;4,18;N;0;0;0;
11;14;4;Marie;Vignatiová;PhDr.;;74;psycholog;Brno;3;99;1240;A;14;2,54;N;0;0;0;
11;14;5;Miloslav;Kozel;;;68;důchodce;Znojmo;593711;1240;1240;A;11;2;N;0;0;0;
11;14;6;Zdeněk;Duda;;;73;důchodce;Ivančice;583120;1240;1240;A;4;0,72;N;0;0;0;
11;14;7;Vlastislav;Smutný;Ing.;;71;daňový poradce;Brno;3;99;1240;A;10;1,81;N;0;0;0;
11;14;8;Oldřich;Hrdina;;;77;důchodce;Němčičky;584703;99;1240;A;7;1,27;N;0;0;0;
11;14;9;František;Lasovský;;;79;důchodce;Brno;3;99;1240;A;4;0,72;N;0;0;0;
11;14;10;Alena;Janečková;;;78;důchodce;Brno;3;99;1240;A;6;1,09;N;0;0;0;
11;15;1;Rosalie;Stříbrná;;;28;anarchokapitalistka;Kladno;532053;99;1250;A;56;8,8;N;0;0;0;
11;16;1;Jiří;Novotný;;;44;člen iniciativy Morava1918, soukromý zemědělec;Bohdalice-Pavlovice;592901;99;55;A;33;4,42;N;0;0;0;
11;16;2;Jiří;Čížek;MVDr.;;63;veterinární lékař;Vnorovy;586757;55;55;A;22;2,94;N;0;0;0;
11;16;3;Luboš;Velecký;;;60;someliér;Valtice;584975;55;55;A;26;3,48;N;0;0;0;
11;16;4;Jiří;Sýkora;;;67;vedoucí výroby;Radějov;586501;55;55;A;6;0,8;N;0;0;0;
11;16;5;Bohumil;Brabec;;;59;vedoucí projektů IT, člen iniciativy Morava1918;Louny;565971;55;55;A;14;1,87;N;0;0;0;
11;16;6;Josef;Hrabovský;MUDr.;;66;praktický lékař;Pohořelice;584801;55;55;A;17;2,27;N;0;0;0;
11;16;7;Ludmila;Mrkvová;Mgr.;;63;pedagogický pracovník;Kněždub;586269;99;55;A;11;1,47;N;0;0;0;
11;16;8;Marek;Horák;MUDr.;;41;lékař;Brno;3;55;55;A;28;3,75;N;0;0;0;
11;16;9;Linda;Lankašová;;;46;technická redaktorka nakladatelství;Dambořice;586129;55;55;A;7;0,93;N;0;0;0;
11;16;10;Lubomír;Žalud;MVDr.;;62;veterinární lékař;Zbýšov;584223;55;55;A;12;1,6;N;0;0;0;
11;16;11;Veronika;Procházková;Mgr.;;32;zaměstnanec MV ČR;Brno;3;55;55;A;13;1,74;N;0;0;0;
11;16;12;Jiří;Procházka;;;64;technik, člen iniciativy Morava1918;Brno;3;99;55;A;5;0,67;N;0;0;0;
11;16;13;Pavla;Velecká;;;59;prodejce vína;Valtice;584975;55;55;A;20;2,68;N;0;0;0;
11;16;14;Josef;Trlica;;;66;veterinární technik;Praha;1;55;55;A;2;0,26;N;0;0;0;
11;16;15;Peter;Wrchlabský;Mgr.;;56;asistent na stomatologické fakultě;Olší;596302;55;55;A;11;1,47;N;0;0;0;
11;16;16;Anežka;Vrabcová;;;62;prodavačka;Louka;586331;99;55;A;6;0,8;N;0;0;0;
11;16;17;Antonín;Grombíř;;;60;automechanik;Petrov;586480;99;55;A;4;0,53;N;0;0;0;
11;16;18;Zdeněk;Svoboda;;;62;instalatér;Praha;1;55;55;A;1;0,13;N;0;0;0;
11;16;19;Miloslava;Hanáková;;;67;uklízečka;Veselí nad Moravou;586722;99;55;A;5;0,67;N;0;0;0;
11;16;20;Jiří;Horák;;;54;kuchař;Brno;3;99;55;A;11;1,47;N;0;0;0;
11;16;21;Hana;Zouharová;;;42;zdravotní sestra;Zbýšov;584223;99;55;A;8;1,07;N;0;0;0;
11;16;22;Josef;Stehlík;;;66;elektrikář;Strážnice;586587;99;55;A;2;0,26;N;0;0;0;
11;16;23;Eva;Breiner;;;60;číšnice;Valtice;584975;99;55;A;3;0,4;N;0;0;0;
11;16;24;Daniel;Hlobil;;;40;umělecký kovář;Brno;3;99;55;A;16;2,14;N;0;0;0;
11;16;25;Pavel;Horinka;;;61;zemědělský pracovník;Tasov;586650;99;55;A;5;0,67;N;0;0;0;
11;16;26;Ivana;Borková;;;46;administrativní pracovnice;Vysoké Popovice;584177;99;55;A;3;0,4;N;0;0;0;
11;16;27;Martin;Bernáth;;;55;umělecký pracovník;Brno;3;99;55;A;4;0,53;N;0;0;0;
11;16;28;Zdeněk;Gráf;;;35;člen iniciativy Morava1918;Mikulov;584649;99;55;A;9;1,2;N;0;0;0;
11;16;29;Jakub;Pernes;;;32;člen iniciativy Morava1918, grafik;Svitávka;582441;99;55;A;19;2,54;N;0;0;0;
11;16;30;Zdeněk;Barša;;;45;trenér;Brno;3;99;55;A;12;1,6;N;0;0;0;
11;16;31;Richard;Stojar;Mgr.;Ph.D.;51;člen iniciativy Morava1918, univerzitní profesor;Slavkov u Brna;593583;99;55;A;26;3,48;N;0;0;0;
11;17;1;Radek;Holomčík;Mgr.;;36;poslanec PČR, místopředseda zemědělského výboru, člen volebního výboru;Strážnice;586587;720;720;A;7069;7,97;N;0;0;1;
11;17;2;Jana;Krutáková;Ing.;;59;poslankyně, členka zemědělského výboru a výboru pro životní prostředí;Moravská Nová Ves;584665;166;166;A;17091;19,28;A;1;1;0;
11;17;3;Tomáš;Vymazal;;;31;poslanec PČR, člen petičního výboru a výboru pro bezpečnost;Brno;3;720;720;A;4701;5,3;N;0;0;3;
11;17;4;Michal;Marciniszyn;Mgr.;;42;manažer;Brno;3;720;720;A;2535;2,86;N;0;0;4;
11;17;5;Pavel;Nevrkla;Mgr.;;35;advokát;Znojmo;593711;720;720;A;2185;2,46;N;0;0;5;
11;17;6;Miroslav;Bárta;;;48;podnikatel;Brno;3;720;720;N;0;0;N;0;0;0;
11;17;7;Martin;Hájek;Mgr.;;51;starosta, cimbalista;Radějov;586501;166;166;A;12537;14,14;A;1;2;0;
11;17;8;Adam;Vyplel;Ing.;;27;projektant vodohospodářských staveb;Říčany;583839;720;720;A;1699;1,91;N;0;0;6;
11;17;9;Radka;Musilová;Bc.;;34;datová analytička;Židlochovice;584282;720;720;A;6421;7,24;N;0;0;2;
11;17;10;Josef;Flek;Mgr.;;33;zdravotník, včelař;Tišnov;584002;166;166;A;10337;11,66;A;1;4;0;
11;17;11;Filip;Vítek;;;41;živnostník, expediční průvodce;Kunice;581852;720;720;A;826;0,93;N;0;0;7;
11;17;12;Petra;Quittová;Bc.;;49;starostka MČ Brno-Černovice;Brno;3;166;166;A;11603;13,09;A;1;3;0;
11;17;13;Martin;Boxan;Bc.;;40;provozní ředitel v NNO, kouč, supervizor;Brno;3;720;720;A;748;0,84;N;0;0;8;
11;17;14;Michael;Ulbrich;Bc.;;29;správní referent, zastupitel, místopředseda jihomoravské krajské organizace Mladých starostů a nezávislých;Kobylnice;583219;166;166;A;3619;4,08;N;0;0;9;
11;17;15;Lukáš;Doležal;Bc.;;32;student Evropských studií, člen předsednictva Evropské pirátské strany;Brno;3;720;720;A;1034;1,16;N;0;0;10;
11;17;16;Rudolf;Staněk;Ing. Mgr.;;58;manažer dobrovolného svazku obcí;Jiříkovice;583189;166;166;A;2247;2,53;N;0;0;11;
11;17;17;Vít;Křížka;Mgr.;;33;advokát;Brno;3;720;720;A;630;0,71;N;0;0;12;
11;17;18;Lukáš;David;Mgr.;;43;podnikatel;Znojmo;593711;166;166;A;1229;1,38;N;0;0;13;
11;17;19;Tomáš;Pastirčák;Mgr.;;32;informatik, student práv;Brno;3;720;720;A;717;0,8;N;0;0;14;
11;17;20;Ondřej;Ďuriš;Mgr.;;38;ředitel právního oddělení;Břeclav;584291;166;166;A;1539;1,73;N;0;0;15;
11;17;21;Anna;Trávníková;;;37;správcová;Boskovice;581372;720;720;A;2006;2,26;N;0;0;16;
11;17;22;Ota;Jelínek;Mgr.;;51;analytik;Brno;3;166;166;A;1206;1,36;N;0;0;17;
11;17;23;Kristýna;Hvižďová;Bc.;;30;učitelka, sociální pracovnice;Brno;3;1233;720;A;2946;3,32;N;0;0;18;
11;17;24;Jakub;Hlubinka;Ing.;;30;strojní inženýr, starosta;Suchý;582409;166;166;A;1901;2,14;N;0;0;19;
11;17;25;Patrik;Doležal;Bc.;;49;zastupitel;Brno;3;720;720;A;212;0,23;N;0;0;20;
11;17;26;Pavel;Málek;Mgr.;;44;starosta;Jevišovice;594202;166;166;A;1226;1,38;N;0;0;21;
11;17;27;Barbora;Turek Lahová;Mgr.;;33;novinářka;Hodonín;586021;720;720;A;2013;2,27;N;0;0;22;
11;17;28;Filip;Jimramovský;Bc.;;25;manažer, student;Boskovice;581372;166;166;A;1152;1,3;N;0;0;23;
11;17;29;Dušan;Hanuš;Mgr.;;40;programátor;Břeclav;584291;720;720;A;507;0,57;N;0;0;24;
11;17;30;Eliška;Nohavicová;Bc.;;38;podnikatelka, projektová manažerka;Miroslav;594458;166;166;A;3180;3,58;N;0;0;25;
11;17;31;Jan;Brodzák;Ing.;;38;softwarový inženýr;Brno;3;720;720;A;449;0,5;N;0;0;26;
11;17;32;Jan;Kunát;Ing.;Ph.D.;49;vedoucí výroby;Sokolnice;583898;166;166;A;645;0,72;N;0;0;27;
11;17;33;Adam;Zemek;Mgr.;;30;odborník na MHD, člen představenstva DPMB;Brno;3;720;720;A;715;0,8;N;0;0;28;
11;17;34;Jan;Kuchyňka;;;62;poskytování služeb pro zemědělství, zahradnictví a lesnictví;Hovorany;586170;166;166;A;782;0,88;N;0;0;29;
11;18;1;Ivo;Pojezný;Mgr.;;60;poslanec Parlamentu České republiky;Kyjov;586307;47;47;A;1341;5,87;N;0;0;0;
11;18;2;Bohumil;Smutný;Ing.;;42;manažer mikroregionu;Ivančice;583120;47;47;A;721;3,15;N;0;0;0;
11;18;3;Miloslava;Zachová;;;53;starostka obce Vracovice;Vracovice;550019;99;47;A;440;1,92;N;0;0;0;
11;18;4;Martin;Říha;;;52;stavební technik, přípravář výroby - rozpočtář, předseda Městského výboru Komunistické strany Čech a Moravy Brno;Brno;3;47;47;A;703;3,07;N;0;0;0;
11;18;5;Emil;Pernica;Bc.;DiS.;31;dopravní specialista, předseda Okresního výboru Komunistické strany Čech a Moravy;Blansko;581283;47;47;A;1104;4,83;N;0;0;0;
11;18;6;Zdeněk;Koudelka;Ing. arch.;;65;architekt;Bučovice;592943;47;47;A;363;1,59;N;0;0;0;
11;18;7;Dagmar;Švendová;;B.A., LL.M.;43;koordinátorka evropské levicové nadace;Břeclav;584291;47;47;A;591;2,58;N;0;0;0;
11;18;8;Lenka;Ingrová;Mgr. Bc.;DiS.;43;asistentka poslance, předsedkyně Okresního výboru Komunistické strany Čech a Moravy, zastupitelka města Hodonín;Hodonín;586021;47;47;A;868;3,8;N;0;0;0;
11;18;9;Ivan;Ostružka;;;53;vrchní mistr;Oslavany;583588;47;47;A;196;0,85;N;0;0;0;
11;18;10;Pavel;Macek;Mgr.;;53;prodavač;Znojmo;593711;47;47;A;292;1,27;N;0;0;0;
11;18;11;Jaromír;Blatný;;;40;referent Odboru výstavby a územního plánování Úřadu městské části Brno-Kohoutovice;Stanoviště;583901;99;47;A;182;0,79;N;0;0;0;
11;18;12;Jaroslav;Bárta;;;55;místostarosta města, osoba samostatně výdělečně činná;Velké Opatovice;582646;99;47;A;180;0,78;N;0;0;0;
11;18;13;Radoslav;Kotík;;;62;jednatel společnosti;Vyškov;592889;47;47;A;152;0,66;N;0;0;0;
11;18;14;Kateřina;Stiglerová;;;42;obchodní zástupce;Kostice;584576;47;47;A;199;0,87;N;0;0;0;
11;18;15;Marie;Košuličová;;;62;finanční poradkyně;Šardice;586641;47;47;A;199;0,87;N;0;0;0;
11;18;16;Vlasta;Svobodová;;;48;sanitářka;Ivančice;583120;47;47;A;273;1,19;N;0;0;0;
11;18;17;Petr;Krátký;Ing.;;70;projektant - stavař;Znojmo;593711;47;47;A;289;1,26;N;0;0;0;
11;18;18;Václav;Fišer;Ing.;;59;technickohospodářský pracovník Zdravotnické záchranné služby;Brno;3;47;47;A;281;1,23;N;0;0;0;
11;18;19;Radek;Boháček;;;37;osoba samostatně výdělečně činná;Křtiny;581828;47;47;A;216;0,94;N;0;0;0;
11;18;20;Lubomír;Pospíšil;;;64;starosta obce Račice-Pístovice;Račice-Pístovice;593516;47;47;A;111;0,48;N;0;0;0;
11;18;21;Vojtěch;Jedlička;Mgr. Bc.;;42;právník;Mikulov;584649;99;47;A;205;0,89;N;0;0;0;
11;18;22;Josef;Bártek;Ing.;;65;učitel;Bzenec;586081;47;47;A;165;0,72;N;0;0;0;
11;18;23;Petr;Maša;Ing.;;40;zkušební technik;Židlochovice;584282;99;47;A;68;0,29;N;0;0;0;
11;18;24;František;Šlapanský;Ing.;;67;manažer;Moravský Krumlov;594482;47;47;A;139;0,6;N;0;0;0;
11;18;25;Jiří;Fazor;;;51;invalidní důchodce;Brno;3;47;47;A;92;0,4;N;0;0;0;
11;18;26;Martin;Nádhera;;;23;kuchař;Blansko;581283;47;47;A;218;0,95;N;0;0;0;
11;18;27;Blanka;Chaloupková;MUDr.;;74;praktická lékařka;Vyškov;592889;47;47;A;144;0,63;N;0;0;0;
11;18;28;Jaroslava;Fryštáková;;;54;vlakový doprovod;Břeclav;584291;47;47;A;96;0,42;N;0;0;0;
11;18;29;Lena;Duhajská;;;66;ekonomka;Šardice;586641;47;47;A;99;0,43;N;0;0;0;
11;18;30;Jiří;Habart;Bc.;;46;strážník Městské policie Tišnov;Tišnov;584002;47;47;A;108;0,47;N;0;0;0;
11;18;31;Barbora;Fejfárková;;;46;skladnice;Hostěradice;594113;47;47;A;173;0,75;N;0;0;0;
11;18;32;Michal;Procházka;;;43;servisní technik vzduchotechniky;Horní Věstonice;584479;99;47;A;39;0,17;N;0;0;0;
11;18;33;Eva;Handzelová;;;38;nákupčí;Adamov;581291;99;47;A;112;0,49;N;0;0;0;
11;18;34;Martina;Jiráková;;;41;zástupkyně vedoucího výroby;Břeclav;584291;47;47;A;136;0,59;N;0;0;0;
11;19;1;Ondřej;Hýsek;Mgr.;Ph.D.;41;zástupce ředitele gymnázia;Brno;3;1190;1190;A;88;8,32;N;0;0;0;
11;19;2;Pavel;Trčala;;MA;43;horolezec a podnikatel;Brno;3;1190;1190;A;53;5,01;N;0;0;0;
11;19;3;Miriam;Nývltová Fišáková;RNDr.;Ph.D.;46;vědecká pracovnice;Brno;3;1190;1190;A;29;2,74;N;0;0;0;
11;19;4;Vladan;Ševčík;Ing.;;47;lektor;Olšany;550132;1190;1190;A;32;3,02;N;0;0;0;
11;19;5;Lada;Bastlová;Mgr.;;41;sociální pracovnice;Račice-Pístovice;593516;1190;1190;A;21;1,98;N;0;0;0;
11;19;6;Bohuslav;Klíma;doc. PhDr.;CSc.;71;vysokoškolský pedagog;Brno;3;1190;1190;A;15;1,41;N;0;0;0;
11;19;7;Zdeněk;Cibulka;Ing.;;69;rentiér;Brno;3;99;1190;A;6;0,56;N;0;0;0;
11;19;8;Eva;Darmovzalová;Mgr.;;41;učitelka;Bošovice;592919;1190;1190;A;16;1,51;N;0;0;0;
11;19;9;Ondřej;Mlejnek;Mgr.;Ph.D.;39;archeolog;Ochoz u Brna;583537;1190;1190;A;26;2,45;N;0;0;0;
11;19;10;Jaroslav;Kupka;JUDr.;;69;právník;Vyškov;592889;1190;1190;A;19;1,79;N;0;0;0;
11;19;11;Jaroslav;Oldřich;RNDr.;;64;kartograf a geodet;Boskovice;581372;1190;1190;A;15;1,41;N;0;0;0;
11;19;12;Jakub;Chupík;;;39;specialista IT;Ostopovice;583596;99;1190;A;8;0,75;N;0;0;0;
11;19;13;Václav;Kumbár;;;31;specialista IT;Brno;3;99;1190;A;6;0,56;N;0;0;0;
11;19;14;Jiří;Drápal;akad. arch.;;68;senior;Brno;3;99;1190;A;1;0,09;N;0;0;0;
11;19;15;Jiří;Kolářský;Mgr. Ing.;;63;právník;Brno;3;1190;1190;A;22;2,08;N;0;0;0;
11;19;16;Vladimíra;Melounová;;;69;podnikatelka;Brno;3;1190;1190;A;5;0,47;N;0;0;0;
11;19;17;Tomáš;Svoboda;;;48;skladový technik;Brno;3;1190;1190;A;13;1,22;N;0;0;0;
11;19;18;Anna;Ludíková;Mgr.;;67;seniorka;Bošovice;592919;1190;1190;A;5;0,47;N;0;0;0;
11;19;19;Jiří;Pelka;Ing.;MA;68;lingvista;Staré Město;550752;1190;1190;A;1;0,09;N;0;0;0;
11;19;20;Michaela;Chadimová Krábková;;;30;úřednice;Kobylnice;583219;99;1190;A;7;0,66;N;0;0;0;
11;19;21;Tomáš;Hertz;;;53;podnikatel;Brno;3;1190;1190;A;7;0,66;N;0;0;0;
11;19;22;Josef;Popelka;;;66;senior;Zábřeh;541354;99;1190;A;0;0;N;0;0;0;
11;19;23;Dalimila;Hodaňová;PaedDr.;;66;učitelka;Brno;3;1190;1190;A;8;0,75;N;0;0;0;
11;19;24;Michal;Darmovzal;;;38;tiskař;Bošovice;592919;99;1190;A;13;1,22;N;0;0;0;
11;19;25;Petra;Čermáková;Mgr.;;47;úřednice;Brno;3;99;1190;A;5;0,47;N;0;0;0;
11;19;26;Jiří;Hodaň;;;70;důchodce;Brno;3;1190;1190;A;2;0,18;N;0;0;0;
11;19;27;Karel;Šmerda;;;49;zámečník;Rousínov;593559;1190;1190;A;14;1,32;N;0;0;0;
11;19;28;František;Verbík;;;24;pracovník v médiích;Hrušky;584487;1190;1190;A;7;0,66;N;0;0;0;
11;19;29;Veronika;Matýsková;;;33;podnikatelka;Brno;3;99;1190;A;14;1,32;N;0;0;0;
11;19;30;Zdeněk;Albrecht;Ing.;CSc.;69;geograf, kartograf;Brno;3;1190;1190;A;9;0,85;N;0;0;0;
11;19;31;Lucie;Veselá;;;39;živnostnice;Tetčice;583987;99;1190;A;10;0,94;N;0;0;0;
11;19;32;Roman;Zahradníček;;;47;podnikatel;Brno;3;1190;1190;A;3;0,28;N;0;0;0;
11;19;33;Markéta;Kudlová;;;23;studentka VŠ;Brno;3;99;1190;A;21;1,98;N;0;0;0;
11;19;34;Renata;Venená;;;52;podnikatelka;Brno;3;1190;1190;A;4;0,37;N;0;0;0;
11;20;1;Alena;Schillerová;JUDr.;Ph.D.;57;ministryně financí, místopředsedkyně vlády ČR;Brno;3;99;768;A;22968;14,5;A;1;1;0;
11;20;2;Karel;Rais;prof. Ing.;CSc., MBA, dr. h. c.;71;emeritní rektor VUT, poslanec PSP ČR;Brno;3;768;768;A;4036;2,54;A;1;2;0;
11;20;3;Miloslav;Janulík;MUDr.;;59;soukromý gynekolog, poslanec PSP ČR;Valtice;584975;768;768;A;3172;2;A;1;3;0;
11;20;4;Taťána;Malá;Mgr. Ing.;;40;poslankyně PSP ČR, mediátorka, právnička;Lelekovice;583286;768;768;A;4040;2,55;A;1;4;0;
11;20;5;Lenka;Dražilová;Mgr.;MBA;58;poslankyně PSP ČR;Blansko;581283;768;768;A;2377;1,5;A;1;5;0;
11;20;6;Lubomír;Wenzl;Mgr. Ing.;;53;ředitel nemocnice;Drnovice;593001;768;768;A;1967;1,24;A;1;6;0;
11;20;7;David;Štolpa;;;38;poslanec PSP ČR, živnostník;Znojmo;593711;768;768;A;1966;1,24;A;1;7;0;
11;20;8;Lenka;Knechtová;;;46;OSVČ;Tišnov;584002;768;768;A;1280;0,8;A;1;8;0;
11;20;9;Karin;Šulcová;Mgr. Bc.;;54;1. místostarostka města Vyškova;Vyškov;592889;768;768;A;1476;0,93;N;0;0;1;
11;20;10;Jan;Blaha;Mgr.;;64;bývalý místostarosta města Znojma;Znojmo;593711;768;768;A;1578;0,99;N;0;0;2;
11;20;11;Lenka;Šebelová;Bc.;DiS.;40;projektová manažerka;Jedovnice;581682;768;768;A;1208;0,76;N;0;0;3;
11;20;12;Jan;Jagoš;Mgr.;;79;bývalý ředitel školského úřadu v Hodoníně, senior;Velká nad Veličkou;586714;768;768;A;550;0,34;N;0;0;4;
11;20;13;Svatopluk;Pěček;Bc.;;65;starosta města Břeclav;Břeclav;584291;768;768;A;1273;0,8;N;0;0;5;
11;20;14;Kateřina;Jarošová;Bc.;MBA;48;manažerka kanceláře realitního a finančního poradenství, zastupitelka statutárního města Brna;Brno;3;768;768;A;1243;0,78;N;0;0;6;
11;20;15;Vlastimil;Smékal;Mgr.;;36;starosta obce Pustiměř;Pustiměř;593508;768;768;A;1119;0,7;N;0;0;7;
11;20;16;Jana;Kochová;Ing. arch.;;36;architektka;Znojmo;593711;768;768;A;1739;1,09;N;0;0;8;
11;20;17;Libor;Jendřejas;Ing.;;57;technicko-hospodářský pracovník Eurovia kamenolomy;Velké Opatovice;582646;768;768;A;306;0,19;N;0;0;9;
11;20;18;Vojtěch;Salajka;;;60;dělník energetických zařízení;Hodonín;586021;768;768;A;1103;0,69;N;0;0;10;
11;20;19;Martin;Chromý;;;50;vedoucí provozu pohřební služby;Mikulov;584649;768;768;A;788;0,49;N;0;0;11;
11;20;20;René;Novotný;Mgr.;;58;trojnásobný mistr světa v krasobruslení, sportovní trenér, zastupitel statutárního města Brna;Brno;3;768;768;N;0;0;N;0;0;0;
